sale_id,date,customer_id,dog_name,service,price_mxn,payment_method,employee_id,notes,is_churned
DD-006280,2023-11-12,C-282,Rosa,Adiestramiento,670.0,Transferencia,EMP-03,,0
DD-005921,2023-11-12,C-099,Gordo,Guardería,240.0,Transferencia,EMP-05,cliente VIP,0
DD-006224,2023-11-12,C-258,Lola,Guardería,200.0,Efectivo,EMP-03,alérgico a champú,0
DD-006333,2023-11-12,C-310,Paloma,Guardería,180.0,Tarjeta,EMP-02,,0
DD-006078,2023-11-12,C-183,Sammy,Baño,330.0,Tarjeta,EMP-05,,0
DD-005877,2023-11-12,C-078,Kira,Baño,240.0,Efectivo,EMP-01,primera visita,1
DD-005942,2023-11-13,C-108,Sasha,Baño,330.0,Efectivo,EMP-02,cliente VIP,0
DD-005837,2023-11-13,C-055,Bear,Hotel,520.0,Efectivo,EMP-01,,1
DD-006016,2023-11-13,C-154,Nena,Guardería,200.0,Tarjeta,EMP-05,traer vacunas,0
DD-006019,2023-11-13,C-155,Nala,Baño,280.0,Tarjeta,EMP-05,,0
DD-006233,2023-11-13,C-263,Nena,Baño,290.0,Efectivo,EMP-01,,0
DD-005882,2023-11-13,C-080,Luna,Adiestramiento,720.0,Efectivo,EMP-07,propina incluida,1
DD-006105,2023-11-13,C-194,Nina,Guardería,200.0,Transferencia,EMP-08,alérgico a champú,0
DD-006320,2023-11-13,C-304,Buddy,Guardería,170.0,Efectivo,EMP-08,,0
DD-005792,2023-11-13,C-032,Tito,Hotel,500.0,Tarjeta,EMP-05,,1
DD-006225,2023-11-13,C-259,Paloma,Guardería,180.0,Transferencia,EMP-03,requiere cita previa,0
DD-006080,2023-11-13,C-184,Mia,Guardería,150.0,Transferencia,EMP-08,requiere cita previa,0
DD-006123,2023-11-13,C-206,Simba,Guardería,200.0,Tarjeta,EMP-07,perro agresivo,0
DD-006223,2023-11-13,C-258,Lola,Guardería,240.0,Efectivo,EMP-04,requiere cita previa,0
DD-006166,2023-11-13,C-226,Chispa,Baño,250.0,Efectivo,EMP-08,,0
DD-005780,2023-11-13,C-028,Princesa,Corte,450.0,Tarjeta,EMP-01,descuento aplicado,1
DD-005976,2023-11-13,C-136,Simba,Baño,300.0,Efectivo,EMP-05,,0
DD-006221,2023-11-13,C-257,Canela,Guardería,160.0,Transferencia,EMP-04,,0
DD-006338,2023-11-13,C-312,Bella,Hotel,380.0,Efectivo,EMP-08,,0
DD-005726,2023-11-13,C-002,Mia,Guardería,160.0,Efectivo,EMP-02,cliente frecuente,1
DD-006312,2023-11-13,C-299,Negro,Baño,310.0,Tarjeta,EMP-08,descuento aplicado,0
DD-005863,2023-11-13,C-071,Daisy,Corte,360.0,Transferencia,EMP-06,descuento aplicado,1
DD-006258,2023-11-13,C-274,Nena,Baño,440.0,Tarjeta,EMP-01,perro agresivo,0
DD-005861,2023-11-14,C-070,Buddy,Corte,260.0,Tarjeta,EMP-04,,1
DD-005724,2023-11-14,C-001,Lobo,Guardería,210.0,Efectivo,EMP-04,alérgico a champú,1
DD-006204,2023-11-14,C-247,Rosa,Baño,310.0,Tarjeta,EMP-08,,0
DD-006175,2023-11-14,C-230,Chico,Corte,350.0,Tarjeta,EMP-06,requiere cita previa,0
DD-005952,2023-11-14,C-116,Bonita,Guardería,250.0,Efectivo,EMP-04,requiere cita previa,0
DD-005930,2023-11-14,C-103,Panda,Guardería,200.0,Efectivo,EMP-06,,0
DD-006181,2023-11-14,C-234,Toby,Guardería,220.0,Tarjeta,EMP-05,traer vacunas,0
DD-006243,2023-11-14,C-268,Nala,Guardería,210.0,Efectivo,EMP-05,descuento aplicado,0
DD-006264,2023-11-14,C-276,Charlie,Hotel,540.0,Efectivo,EMP-02,,0
DD-006153,2023-11-14,C-221,Beto,Corte,430.0,Efectivo,EMP-06,,0
DD-005910,2023-11-14,C-093,Thor,Guardería,170.0,Transferencia,EMP-02,traer vacunas,0
DD-005945,2023-11-14,C-110,Pancho,Guardería,190.0,Transferencia,EMP-07,cliente VIP,0
DD-005853,2023-11-14,C-067,Bonita,Hotel,540.0,Tarjeta,EMP-01,cliente VIP,1
DD-006122,2023-11-14,C-204,Nala,Guardería,230.0,Tarjeta,EMP-01,traer vacunas,0
DD-005956,2023-11-14,C-117,Daisy,Hotel,540.0,Tarjeta,EMP-05,pago pendiente,0
DD-006087,2023-11-15,C-188,Chico,Hotel,510.0,Tarjeta,EMP-08,traer vacunas,0
DD-006046,2023-11-15,C-170,Frida,Hotel,370.0,Efectivo,EMP-06,cliente frecuente,0
DD-006116,2023-11-15,C-203,Princesa,Hotel,400.0,Tarjeta,EMP-08,,0
DD-005778,2023-11-15,C-027,Zeus,Baño,250.0,Tarjeta,EMP-06,perro agresivo,1
DD-005940,2023-11-15,C-108,Sasha,Hotel,350.0,Efectivo,EMP-06,,0
DD-006300,2023-11-15,C-292,Chico,Baño,390.0,Efectivo,EMP-02,requiere cita previa,0
DD-006164,2023-11-15,C-225,Simba,Hotel,480.0,Transferencia,EMP-03,,0
DD-006279,2023-11-15,C-282,Rosa,Corte,320.0,Efectivo,EMP-04,cliente frecuente,0
DD-005965,2023-11-15,C-125,Tigrillo,Baño,200.0,Tarjeta,EMP-04,cliente frecuente,0
DD-005788,2023-11-15,C-030,Bear,Guardería,240.0,Efectivo,EMP-04,alérgico a champú,1
DD-005907,2023-11-15,C-092,Rocky,Corte,490.0,Efectivo,EMP-04,alérgico a champú,0
DD-005725,2023-11-15,C-002,Mia,Guardería,180.0,Tarjeta,EMP-08,traer vacunas,1
DD-006151,2023-11-15,C-220,Sammy,Guardería,220.0,Tarjeta,EMP-06,propina incluida,0
DD-005992,2023-11-15,C-142,Estrella,Corte,480.0,Transferencia,EMP-05,descuento aplicado,0
DD-005924,2023-11-15,C-101,Fifi,Adiestramiento,460.0,Efectivo,EMP-05,perro agresivo,0
DD-005988,2023-11-15,C-139,Panda,Hotel,380.0,Tarjeta,EMP-04,,0
DD-005803,2023-11-15,C-039,Tigrillo,Guardería,180.0,Efectivo,EMP-08,requiere cita previa,1
DD-006137,2023-11-15,C-214,Gordo,Guardería,180.0,Tarjeta,EMP-03,,0
DD-006063,2023-11-16,C-174,Chispa,Guardería,160.0,Tarjeta,EMP-06,alérgico a champú,0
DD-006149,2023-11-16,C-219,Nina,Adiestramiento,570.0,Efectivo,EMP-03,,0
DD-005798,2023-11-16,C-036,Rex,Corte,410.0,Tarjeta,EMP-08,,1
DD-006083,2023-11-16,C-185,Toby,Baño,370.0,Efectivo,EMP-07,pago pendiente,0
DD-006129,2023-11-16,C-210,Max,Adiestramiento,600.0,Tarjeta,EMP-08,,0
DD-005901,2023-11-16,C-091,Kira,Guardería,240.0,Efectivo,EMP-05,propina incluida,0
DD-006285,2023-11-16,C-285,Daisy,Corte,280.0,Tarjeta,EMP-02,descuento aplicado,0
DD-006249,2023-11-16,C-271,Pancho,Corte,490.0,Efectivo,EMP-03,,0
DD-005934,2023-11-16,C-105,Tito,Corte,450.0,Efectivo,EMP-02,descuento aplicado,0
DD-005806,2023-11-16,C-042,Nena,Guardería,210.0,Efectivo,EMP-03,,1
DD-005951,2023-11-16,C-115,Charlie,Corte,290.0,Efectivo,EMP-06,,0
DD-005953,2023-11-16,C-116,Bonita,Corte,440.0,Efectivo,EMP-01,,0
DD-006201,2023-11-16,C-247,Rosa,Guardería,230.0,Transferencia,EMP-06,propina incluida,0
DD-005805,2023-11-16,C-039,Tigrillo,Guardería,170.0,Efectivo,EMP-08,pago pendiente,1
DD-006085,2023-11-16,C-186,Frida,Adiestramiento,640.0,Efectivo,EMP-05,perro agresivo,0
DD-005727,2023-11-16,C-002,Mia,Baño,210.0,Efectivo,EMP-01,traer vacunas,1
DD-005990,2023-11-16,C-141,Maya,Guardería,160.0,Tarjeta,EMP-02,,0
DD-006002,2023-11-16,C-146,Ringo,Guardería,200.0,Tarjeta,EMP-01,,0
DD-005840,2023-11-16,C-056,Bonita,Guardería,200.0,Tarjeta,EMP-01,,1
DD-006125,2023-11-16,C-208,Coco,Baño,340.0,Tarjeta,EMP-08,cliente frecuente,0
DD-005819,2023-11-16,C-048,Buddy,Baño,290.0,Efectivo,EMP-02,,1
DD-006326,2023-11-16,C-308,Nina,Baño,390.0,Tarjeta,EMP-07,pago pendiente,0
DD-006197,2023-11-16,C-246,Luna,Corte,470.0,Efectivo,EMP-02,cliente VIP,0
DD-006281,2023-11-17,C-283,Princesa,Guardería,170.0,Transferencia,EMP-04,,0
DD-006138,2023-11-17,C-214,Gordo,Adiestramiento,740.0,Tarjeta,EMP-07,,0
DD-006144,2023-11-17,C-217,Sultan,Guardería,220.0,Efectivo,EMP-04,pago pendiente,0
DD-006106,2023-11-17,C-195,Rocky,Corte,300.0,Transferencia,EMP-06,descuento aplicado,0
DD-006187,2023-11-17,C-242,Sammy,Guardería,250.0,Efectivo,EMP-04,descuento aplicado,0
DD-006290,2023-11-17,C-287,Maya,Guardería,160.0,Tarjeta,EMP-08,requiere cita previa,0
DD-006307,2023-11-17,C-296,Duke,Adiestramiento,640.0,Efectivo,EMP-03,,0
DD-005888,2023-11-17,C-084,Pancho,Hotel,570.0,Efectivo,EMP-04,cliente frecuente,0
DD-005892,2023-11-17,C-086,Gordo,Baño,330.0,Tarjeta,EMP-03,perro agresivo,0
DD-006347,2023-11-17,C-316,Nina,Baño,250.0,Tarjeta,EMP-05,,0
DD-006215,2023-11-17,C-252,Kira,Baño,360.0,Transferencia,EMP-02,cliente frecuente,0
DD-005939,2023-11-17,C-108,Sasha,Guardería,170.0,Efectivo,EMP-06,,0
DD-006340,2023-11-17,C-313,Nala,Guardería,190.0,Tarjeta,EMP-06,requiere cita previa,0
DD-006101,2023-11-17,C-194,Nina,Hotel,440.0,Efectivo,EMP-03,propina incluida,0
DD-006009,2023-11-17,C-150,Duke,Guardería,170.0,Tarjeta,EMP-02,,0
DD-006010,2023-11-17,C-150,Duke,Guardería,170.0,Efectivo,EMP-02,descuento aplicado,0
DD-005836,2023-11-17,C-055,Bear,Adiestramiento,480.0,Transferencia,EMP-01,,1
DD-006176,2023-11-17,C-230,Chico,Guardería,180.0,Transferencia,EMP-07,,0
DD-005985,2023-11-17,C-138,Bear,Guardería,200.0,Tarjeta,EMP-06,,0
DD-006271,2023-11-17,C-279,Coco,Corte,460.0,Efectivo,EMP-07,,0
DD-006316,2023-11-17,C-301,Gus,Guardería,160.0,Transferencia,EMP-04,,0
DD-006033,2023-11-17,C-160,Boby,Guardería,240.0,Efectivo,EMP-08,traer vacunas,0
DD-006154,2023-11-17,C-221,Beto,Baño,280.0,Efectivo,EMP-05,cliente VIP,0
DD-006031,2023-11-17,C-159,Sultan,Guardería,220.0,Tarjeta,EMP-02,,0
DD-005917,2023-11-18,C-097,Bella,Hotel,420.0,Transferencia,EMP-04,pago pendiente,0
DD-005763,2023-11-18,C-019,Canela,Corte,270.0,Transferencia,EMP-02,,1
DD-006034,2023-11-18,C-161,Chispa,Corte,480.0,Efectivo,EMP-08,propina incluida,0
DD-006209,2023-11-18,C-250,Pepa,Baño,340.0,Efectivo,EMP-08,cliente frecuente,0
DD-005733,2023-11-18,C-003,Bella,Guardería,180.0,Tarjeta,EMP-08,primera visita,1
DD-005902,2023-11-18,C-091,Kira,Guardería,220.0,Tarjeta,EMP-02,perro agresivo,0
DD-005966,2023-11-18,C-126,Manchas,Guardería,240.0,Efectivo,EMP-03,,0
DD-005948,2023-11-18,C-114,Rocky,Hotel,450.0,Transferencia,EMP-05,,0
DD-005738,2023-11-18,C-009,Rosa,Guardería,230.0,Efectivo,EMP-08,perro agresivo,1
DD-005898,2023-11-18,C-089,Panda,Guardería,220.0,Tarjeta,EMP-06,descuento aplicado,0
DD-006053,2023-11-18,C-172,Tito,Corte,480.0,Efectivo,EMP-06,requiere cita previa,0
DD-005810,2023-11-18,C-043,Luna,Baño,200.0,Efectivo,EMP-05,cliente frecuente,1
DD-005791,2023-11-18,C-032,Tito,Guardería,240.0,Tarjeta,EMP-07,requiere cita previa,1
DD-006026,2023-11-18,C-156,Beto,Baño,200.0,Efectivo,EMP-03,,0
DD-006047,2023-11-18,C-170,Frida,Corte,430.0,Tarjeta,EMP-01,,0
DD-005832,2023-11-18,C-052,Estrella,Guardería,190.0,Efectivo,EMP-03,,1
DD-006017,2023-11-18,C-154,Nena,Adiestramiento,480.0,Efectivo,EMP-01,alérgico a champú,0
DD-005855,2023-11-18,C-067,Bonita,Adiestramiento,540.0,Tarjeta,EMP-07,,1
DD-005818,2023-11-18,C-048,Buddy,Corte,350.0,Efectivo,EMP-02,cliente VIP,1
DD-006132,2023-11-19,C-211,Lobo,Guardería,240.0,Efectivo,EMP-01,alérgico a champú,0
DD-005781,2023-11-19,C-029,Gus,Corte,480.0,Tarjeta,EMP-07,,1
DD-005783,2023-11-19,C-029,Gus,Baño,350.0,Transferencia,EMP-01,,1
DD-006189,2023-11-19,C-243,Maya,Baño,240.0,Efectivo,EMP-07,,0
DD-006124,2023-11-19,C-207,Ringo,Baño,440.0,Tarjeta,EMP-07,,0
DD-006126,2023-11-19,C-208,Coco,Guardería,180.0,Efectivo,EMP-07,,0
DD-006112,2023-11-19,C-198,Chato,Guardería,160.0,Tarjeta,EMP-08,pago pendiente,0
DD-006131,2023-11-19,C-210,Max,Guardería,160.0,Tarjeta,EMP-05,cliente frecuente,0
DD-005824,2023-11-19,C-049,Max,Corte,420.0,Efectivo,EMP-04,,1
DD-006071,2023-11-19,C-180,Buddy,Baño,240.0,Transferencia,EMP-06,cliente VIP,0
DD-006049,2023-11-19,C-171,Bear,Baño,300.0,Efectivo,EMP-03,,0
DD-005866,2023-11-19,C-071,Daisy,Corte,460.0,Efectivo,EMP-08,requiere cita previa,1
DD-005931,2023-11-19,C-104,Rosa,Guardería,250.0,Tarjeta,EMP-05,,0
DD-006303,2023-11-19,C-293,Blanca,Adiestramiento,680.0,Transferencia,EMP-08,cliente VIP,0
DD-006068,2023-11-19,C-179,Nina,Guardería,180.0,Efectivo,EMP-05,,0
DD-005858,2023-11-19,C-069,Paloma,Hotel,410.0,Tarjeta,EMP-01,cliente VIP,1
DD-005950,2023-11-19,C-115,Charlie,Baño,450.0,Efectivo,EMP-01,,0
DD-005820,2023-11-19,C-048,Buddy,Guardería,180.0,Efectivo,EMP-03,descuento aplicado,1
DD-006299,2023-11-19,C-292,Chico,Corte,430.0,Tarjeta,EMP-06,,0
DD-005864,2023-11-19,C-071,Daisy,Baño,360.0,Tarjeta,EMP-03,descuento aplicado,1
DD-005729,2023-11-19,C-002,Mia,Guardería,210.0,Efectivo,EMP-06,propina incluida,1
DD-005852,2023-11-19,C-067,Bonita,Guardería,220.0,Tarjeta,EMP-05,,1
DD-005893,2023-11-20,C-087,Sasha,Guardería,240.0,Transferencia,EMP-08,,0
DD-006029,2023-11-20,C-158,Negro,Adiestramiento,710.0,Transferencia,EMP-07,propina incluida,0
DD-005954,2023-11-20,C-116,Bonita,Adiestramiento,640.0,Efectivo,EMP-02,cliente frecuente,0
DD-006234,2023-11-20,C-263,Nena,Baño,300.0,Tarjeta,EMP-06,traer vacunas,0
DD-006345,2023-11-20,C-315,Zeus,Adiestramiento,400.0,Tarjeta,EMP-07,requiere cita previa,0
DD-005927,2023-11-20,C-103,Panda,Guardería,240.0,Tarjeta,EMP-08,requiere cita previa,0
DD-006330,2023-11-20,C-309,Boby,Guardería,170.0,Efectivo,EMP-06,,0
DD-006332,2023-11-20,C-310,Paloma,Guardería,150.0,Transferencia,EMP-05,,0
DD-005932,2023-11-20,C-104,Rosa,Guardería,190.0,Tarjeta,EMP-04,,0
DD-005746,2023-11-20,C-013,Coco,Baño,430.0,Tarjeta,EMP-03,alérgico a champú,1
DD-005773,2023-11-20,C-024,Sultan,Adiestramiento,690.0,Efectivo,EMP-02,perro agresivo,1
DD-006054,2023-11-20,C-172,Tito,Guardería,150.0,Efectivo,EMP-07,cliente frecuente,0
DD-006291,2023-11-20,C-287,Maya,Baño,200.0,Tarjeta,EMP-08,,0
DD-006169,2023-11-20,C-227,Maya,Corte,440.0,Transferencia,EMP-05,,0
DD-006060,2023-11-20,C-173,Charlie,Baño,350.0,Efectivo,EMP-01,alérgico a champú,0
DD-005741,2023-11-20,C-011,Daisy,Guardería,150.0,Efectivo,EMP-07,,1
DD-005856,2023-11-20,C-067,Bonita,Guardería,220.0,Transferencia,EMP-06,,1
DD-005756,2023-11-20,C-016,Max,Hotel,580.0,Efectivo,EMP-04,cliente VIP,1
DD-006354,2023-11-20,C-318,Negro,Corte,340.0,Efectivo,EMP-08,propina incluida,0
DD-006179,2023-11-20,C-233,Manchas,Baño,410.0,Tarjeta,EMP-05,,0
DD-006025,2023-11-20,C-155,Nala,Adiestramiento,450.0,Efectivo,EMP-05,requiere cita previa,0
DD-006018,2023-11-20,C-155,Nala,Guardería,230.0,Efectivo,EMP-01,,0
DD-006020,2023-11-20,C-155,Nala,Baño,230.0,Tarjeta,EMP-04,,0
DD-006192,2023-11-20,C-243,Maya,Guardería,230.0,Transferencia,EMP-03,,0
DD-006346,2023-11-20,C-315,Zeus,Guardería,240.0,Tarjeta,EMP-08,perro agresivo,0
DD-006324,2023-11-20,C-307,Daisy,Corte,420.0,Tarjeta,EMP-01,pago pendiente,0
DD-006074,2023-11-20,C-181,Nala,Hotel,370.0,Efectivo,EMP-04,,0
DD-005925,2023-11-20,C-101,Fifi,Hotel,440.0,Efectivo,EMP-08,,0
DD-006111,2023-11-20,C-198,Chato,Guardería,240.0,Transferencia,EMP-01,cliente VIP,0
DD-006079,2023-11-20,C-183,Sammy,Corte,340.0,Transferencia,EMP-07,,0
DD-006038,2023-11-21,C-164,Gus,Corte,290.0,Efectivo,EMP-05,descuento aplicado,0
DD-006196,2023-11-21,C-246,Luna,Guardería,200.0,Tarjeta,EMP-02,descuento aplicado,0
DD-006160,2023-11-21,C-223,Sasha,Guardería,200.0,Efectivo,EMP-08,propina incluida,0
DD-005993,2023-11-21,C-142,Estrella,Baño,350.0,Tarjeta,EMP-07,cliente frecuente,0
DD-006042,2023-11-21,C-167,Coco,Baño,290.0,Efectivo,EMP-05,,0
DD-005777,2023-11-21,C-026,Mia,Guardería,220.0,Transferencia,EMP-06,descuento aplicado,1
DD-006265,2023-11-21,C-277,Panda,Corte,480.0,Tarjeta,EMP-08,,0
DD-005735,2023-11-21,C-004,Paloma,Guardería,220.0,Efectivo,EMP-06,perro agresivo,1
DD-006239,2023-11-21,C-266,Rex,Baño,400.0,Efectivo,EMP-04,cliente frecuente,0
DD-005800,2023-11-21,C-037,Toby,Corte,260.0,Efectivo,EMP-02,primera visita,1
DD-006242,2023-11-21,C-268,Nala,Baño,340.0,Efectivo,EMP-01,primera visita,0
DD-005903,2023-11-21,C-091,Kira,Guardería,210.0,Tarjeta,EMP-02,,0
DD-005795,2023-11-21,C-034,Gus,Baño,350.0,Tarjeta,EMP-06,,1
DD-006057,2023-11-21,C-173,Charlie,Corte,470.0,Efectivo,EMP-04,,0
DD-006274,2023-11-21,C-280,Nena,Guardería,190.0,Efectivo,EMP-06,cliente frecuente,0
DD-006146,2023-11-21,C-218,Mia,Guardería,230.0,Tarjeta,EMP-08,,0
DD-006150,2023-11-21,C-220,Sammy,Adiestramiento,400.0,Efectivo,EMP-01,requiere cita previa,0
DD-006039,2023-11-22,C-165,Frida,Guardería,250.0,Tarjeta,EMP-07,,0
DD-006237,2023-11-22,C-264,Sultan,Hotel,390.0,Tarjeta,EMP-08,,0
DD-006113,2023-11-22,C-199,Pepa,Baño,200.0,Efectivo,EMP-08,,0
DD-005842,2023-11-22,C-058,Gordo,Baño,280.0,Efectivo,EMP-07,cliente frecuente,1
DD-005841,2023-11-22,C-058,Gordo,Corte,490.0,Efectivo,EMP-05,,1
DD-006000,2023-11-22,C-145,Lola,Corte,390.0,Efectivo,EMP-08,,0
DD-005894,2023-11-22,C-087,Sasha,Guardería,190.0,Tarjeta,EMP-01,,0
DD-006257,2023-11-22,C-274,Nena,Baño,200.0,Efectivo,EMP-06,cliente frecuente,0
DD-006120,2023-11-22,C-203,Princesa,Hotel,550.0,Tarjeta,EMP-07,,0
DD-006040,2023-11-22,C-165,Frida,Guardería,210.0,Efectivo,EMP-02,pago pendiente,0
DD-005920,2023-11-22,C-099,Gordo,Guardería,200.0,Efectivo,EMP-06,,0
DD-005817,2023-11-22,C-047,Gus,Corte,370.0,Efectivo,EMP-01,propina incluida,1
DD-005794,2023-11-22,C-034,Gus,Corte,450.0,Tarjeta,EMP-01,primera visita,1
DD-006315,2023-11-22,C-300,Manchas,Guardería,210.0,Efectivo,EMP-03,perro agresivo,0
DD-006066,2023-11-22,C-177,Princesa,Guardería,150.0,Efectivo,EMP-01,pago pendiente,0
DD-006135,2023-11-22,C-213,Pancho,Guardería,220.0,Tarjeta,EMP-07,,0
DD-006133,2023-11-22,C-212,Negro,Corte,320.0,Tarjeta,EMP-03,descuento aplicado,0
DD-006048,2023-11-22,C-170,Frida,Baño,300.0,Efectivo,EMP-08,,0
DD-005821,2023-11-22,C-048,Buddy,Hotel,450.0,Efectivo,EMP-03,alérgico a champú,1
DD-005734,2023-11-22,C-004,Paloma,Corte,480.0,Transferencia,EMP-06,,1
DD-005737,2023-11-22,C-009,Rosa,Guardería,180.0,Tarjeta,EMP-07,,1
DD-006229,2023-11-23,C-262,Charlie,Guardería,230.0,Transferencia,EMP-01,,0
DD-005972,2023-11-23,C-133,Gus,Adiestramiento,790.0,Efectivo,EMP-06,,0
DD-005971,2023-11-23,C-128,Chico,Adiestramiento,480.0,Transferencia,EMP-07,,0
DD-006231,2023-11-23,C-262,Charlie,Guardería,180.0,Tarjeta,EMP-04,traer vacunas,0
DD-005871,2023-11-23,C-075,Chato,Hotel,370.0,Tarjeta,EMP-05,primera visita,1
DD-005885,2023-11-23,C-083,Duke,Guardería,240.0,Efectivo,EMP-08,alérgico a champú,0
DD-005955,2023-11-23,C-117,Daisy,Hotel,480.0,Tarjeta,EMP-07,alérgico a champú,0
DD-005915,2023-11-23,C-096,Chato,Baño,380.0,Transferencia,EMP-08,cliente VIP,0
DD-005811,2023-11-23,C-043,Luna,Guardería,170.0,Tarjeta,EMP-06,primera visita,1
DD-005996,2023-11-23,C-144,Rex,Guardería,200.0,Efectivo,EMP-03,traer vacunas,0
DD-005815,2023-11-23,C-046,Chato,Guardería,230.0,Efectivo,EMP-07,,1
DD-006282,2023-11-23,C-283,Princesa,Guardería,240.0,Efectivo,EMP-03,propina incluida,0
DD-006086,2023-11-23,C-187,Simba,Guardería,190.0,Efectivo,EMP-03,,0
DD-006077,2023-11-23,C-182,Negro,Guardería,200.0,Tarjeta,EMP-03,,0
DD-005802,2023-11-23,C-039,Tigrillo,Corte,400.0,Tarjeta,EMP-06,,1
DD-006305,2023-11-23,C-295,Chico,Baño,390.0,Efectivo,EMP-02,,0
DD-006147,2023-11-23,C-219,Nina,Guardería,240.0,Tarjeta,EMP-07,traer vacunas,0
DD-006030,2023-11-23,C-159,Sultan,Guardería,190.0,Tarjeta,EMP-02,,0
DD-006171,2023-11-23,C-228,Sasha,Corte,300.0,Efectivo,EMP-02,propina incluida,0
DD-006013,2023-11-23,C-152,Rex,Corte,340.0,Efectivo,EMP-03,,0
DD-006022,2023-11-23,C-155,Nala,Hotel,470.0,Transferencia,EMP-01,cliente VIP,0
DD-006170,2023-11-23,C-228,Sasha,Guardería,200.0,Efectivo,EMP-07,descuento aplicado,0
DD-005862,2023-11-24,C-070,Buddy,Hotel,490.0,Efectivo,EMP-01,pago pendiente,1
DD-006292,2023-11-24,C-288,Boby,Baño,320.0,Tarjeta,EMP-03,alérgico a champú,0
DD-005767,2023-11-24,C-021,Rocky,Corte,310.0,Transferencia,EMP-01,,1
DD-006098,2023-11-24,C-192,Sammy,Corte,450.0,Tarjeta,EMP-08,,0
DD-005808,2023-11-24,C-043,Luna,Hotel,460.0,Efectivo,EMP-06,pago pendiente,1
DD-005891,2023-11-24,C-085,Beto,Baño,230.0,Transferencia,EMP-04,alérgico a champú,0
DD-005740,2023-11-24,C-009,Rosa,Hotel,450.0,Tarjeta,EMP-07,,1
DD-005816,2023-11-24,C-046,Chato,Baño,290.0,Tarjeta,EMP-06,propina incluida,1
DD-006089,2023-11-24,C-189,Zeus,Guardería,220.0,Efectivo,EMP-08,pago pendiente,0
DD-006117,2023-11-24,C-203,Princesa,Guardería,180.0,Efectivo,EMP-02,cliente frecuente,0
DD-005968,2023-11-24,C-126,Manchas,Guardería,190.0,Tarjeta,EMP-05,,0
DD-005908,2023-11-24,C-092,Rocky,Corte,460.0,Tarjeta,EMP-08,,0
DD-006076,2023-11-24,C-182,Negro,Adiestramiento,690.0,Efectivo,EMP-03,traer vacunas,0
DD-006199,2023-11-24,C-247,Rosa,Corte,440.0,Tarjeta,EMP-04,,0
DD-006309,2023-11-24,C-299,Negro,Adiestramiento,460.0,Transferencia,EMP-07,perro agresivo,0
DD-005828,2023-11-24,C-051,Simba,Guardería,150.0,Efectivo,EMP-08,propina incluida,1
DD-006156,2023-11-24,C-222,Canela,Adiestramiento,650.0,Tarjeta,EMP-08,,0
DD-005944,2023-11-24,C-109,Lobo,Guardería,170.0,Tarjeta,EMP-05,alérgico a champú,0
DD-005964,2023-11-24,C-125,Tigrillo,Guardería,220.0,Transferencia,EMP-03,alérgico a champú,0
DD-005742,2023-11-24,C-011,Daisy,Guardería,230.0,Tarjeta,EMP-03,descuento aplicado,1
DD-006254,2023-11-24,C-272,Boby,Guardería,200.0,Efectivo,EMP-07,,0
DD-006058,2023-11-24,C-173,Charlie,Baño,440.0,Efectivo,EMP-07,cliente frecuente,0
DD-005933,2023-11-24,C-104,Rosa,Guardería,180.0,Transferencia,EMP-06,propina incluida,0
DD-006278,2023-11-24,C-282,Rosa,Guardería,200.0,Tarjeta,EMP-06,traer vacunas,0
DD-006143,2023-11-24,C-217,Sultan,Corte,480.0,Efectivo,EMP-06,,0
DD-006336,2023-11-25,C-312,Bella,Guardería,240.0,Tarjeta,EMP-03,traer vacunas,0
DD-005732,2023-11-25,C-003,Bella,Baño,390.0,Efectivo,EMP-07,cliente frecuente,1
DD-006301,2023-11-25,C-292,Chico,Guardería,160.0,Tarjeta,EMP-06,perro agresivo,0
DD-006310,2023-11-25,C-299,Negro,Guardería,210.0,Tarjeta,EMP-05,cliente frecuente,0
DD-006250,2023-11-25,C-271,Pancho,Guardería,200.0,Efectivo,EMP-02,,0
DD-005757,2023-11-25,C-016,Max,Corte,310.0,Efectivo,EMP-05,,1
DD-005748,2023-11-25,C-013,Coco,Guardería,240.0,Tarjeta,EMP-07,,1
DD-006240,2023-11-25,C-267,Daisy,Corte,320.0,Transferencia,EMP-03,alérgico a champú,0
DD-005881,2023-11-25,C-080,Luna,Baño,450.0,Efectivo,EMP-05,cliente VIP,1
DD-005827,2023-11-25,C-050,Max,Guardería,150.0,Efectivo,EMP-04,,1
DD-006134,2023-11-25,C-212,Negro,Baño,300.0,Efectivo,EMP-08,,0
DD-006182,2023-11-25,C-235,Blanca,Baño,330.0,Efectivo,EMP-07,propina incluida,0
DD-006094,2023-11-25,C-191,Sammy,Guardería,250.0,Transferencia,EMP-01,requiere cita previa,0
DD-006070,2023-11-25,C-179,Nina,Adiestramiento,430.0,Efectivo,EMP-02,traer vacunas,0
DD-006052,2023-11-25,C-171,Bear,Guardería,190.0,Tarjeta,EMP-03,,0
DD-006141,2023-11-25,C-217,Sultan,Baño,290.0,Efectivo,EMP-04,primera visita,0
DD-006001,2023-11-25,C-145,Lola,Baño,390.0,Efectivo,EMP-06,,0
DD-005843,2023-11-25,C-059,Pepa,Baño,350.0,Tarjeta,EMP-05,,1
DD-006205,2023-11-25,C-248,Thor,Guardería,220.0,Efectivo,EMP-01,cliente VIP,0
